Account,Search term,Match type,Added/Excluded,Campaign,Ad group,Clicks,Impr.,Cost,Conversions,is_aimax,cat,why
South Florida,legacy dental care,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,call smile dental,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,natural cure for tooth infection,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,teeth inflammation medicine,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,pompano beach dental,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,affordable dentures and implants,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,dentures boynton beach fl,AI Max,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,teeth whitening near me,AI Max,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,2,0.0,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,gentle dental coral springs,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,3,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,dr burley dentist,Broad match,Excluded,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,dr mccauley dentist,Broad match,Excluded,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,south dade dental,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,2,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,dental pediatric group,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,desire dental,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,aspen dental cerca de mi,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,keith schwartz,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Borderline / Low Intent,Person/practice-name navigational (no service intent)
South Florida,alpha dental designs hialeah,Broad match,Excluded,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,whole life dentistry,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,metlife dental plan lookup,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,cost for periodontal scaling and root planing,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,teeth ache,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,2,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,swollen gum on one tooth,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,pine island dental thomas a zurfluh dmd davie,Phrase match (close variant),Excluded,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Borderline / Low Intent,Competitor provider name
South Florida,dr michael cohen dentist,Broad match,Excluded,Brand Search Campaign,Brand,0,4,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,tomalty dental care,AI Max,Excluded,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,1,8,2.9,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,nuvia dental implant center fort lauderdale,AI Max,Excluded,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,1,1,8.7,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,dr sergio arias,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Borderline / Low Intent,Person/practice-name navigational (no service intent)
South Florida,dental insurance that covers teeth whitening,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,2,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,dental implant clinic near me,AI Max,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,the smile mission near me,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Borderline / Low Intent,Competitor practice-name navigational (no service intent)
South Florida,beaufils dental cooper city,AI Max,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,brush dental near me,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,coral springs smiles coral springs fl,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,2,0.0,0.0,False,Borderline / Low Intent,Competitor practice-name navigational (no service intent)
South Florida,south florida oral surgery and dental implants,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,2,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,why is my gum swollen around one tooth in the back,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,2,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,desenze,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Borderline / Low Intent,Person/practice-name navigational (no service intent)
South Florida,clínicas dentales cerca de mi que hablen español,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Irrelevant,No dental or orthodontic intent
South Florida,root canal bicuspid tooth,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,root canal procedure,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,dr valenzuela dentist,Broad match,Excluded,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,dr rozen orthodontist,Broad match,Excluded,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,georgina merlo,Broad match,Excluded,Brand Search Campaign,Brand,0,2,0.0,0.0,False,Borderline / Low Intent,Person/practice-name navigational (no service intent)
South Florida,smile on us dental care,Broad match,None,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,south florida oral surgery and dental implants,Phrase match (close variant),None,Brand Search Campaign,Brand,0,5,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,mini mouths,Broad match,Excluded,Brand Search Campaign,Brand,0,2,0.0,0.0,False,Borderline / Low Intent,Person/practice-name navigational (no service intent)
South Florida,dr king oral surgeon boynton beach,Phrase match (close variant),None,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,perla salazar dentist,Phrase match (close variant),None,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,oral surgeon in miami,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Clearly Wasteful,Out-of-market geography
South Florida,legacy dental boynton beach,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,alpha dental practice coral springs,AI Max,Excluded,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,2,1,8.67,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,park dental,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,msd dental,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,jordan shapiro dentist,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,atlantic family dental delray beach,AI Max,Excluded,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,4,0.0,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,grove dental,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,onlay vs crown cost,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,super smiles kids dental and orthodontics coral springs,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,dr torres oral surgeon,Broad match,Excluded,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,bright smiles,Broad match,Excluded,Brand Search Campaign,Brand,0,2,0.0,0.0,False,Borderline / Low Intent,Competitor practice-name navigational (no service intent)
South Florida,dr farbman coral springs,Broad match,Excluded,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Borderline / Low Intent,Person/practice-name navigational (no service intent)
South Florida,best dentist boynton beach,Broad match,None,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
South Florida,top smile dentistry,Broad match,None,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,listopad dentist,Phrase match (close variant),Excluded,Brand Search Campaign,Brand,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,deltacare usa dental,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,beaufils dental,AI Max,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,endodontist,Broad match,None,OM_South Florida Dental Centre_Search_Emergency - New LP_2026,Emergency,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,tooth works,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,2,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,4765 west atlantic avenue,AI Max,Excluded,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Clearly Wasteful,"Bare street address (navigational, no service intent)"
South Florida,hernandez dentist,AI Max,Excluded,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,1,0.0,0.0,True,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,all smiles dental fort lauderdale,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,2,0.0,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,dentist margate,AI Max,None,OM_South Florida Dental Centre_Search_New Patient 99 Offer_2025,New Patient $99 Offer,0,6,0.0,0.0,True,Highly Relevant,Core dental service + local/commercial intent
South Florida,dentist shapiro,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Relevant / Acceptable,"Dental service, no geo/commercial modifier"
South Florida,dr m center davie,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,1,0.0,0.0,False,Borderline / Low Intent,Competitor practice-name navigational (no service intent)
South Florida,family dental associates margate,Broad match,None,OM_South Florida Dental Centre_Search_In House - New LP_2026,Inhouse,0,3,0.0,0.0,False,Highly Relevant,Core dental service + local/commercial intent
